x,f(x)
1.68,0.2253092824
1.69,0.2278867054
1.70,0.2304489220
1.71,0.2329961111
1.72,0.2355284475
1.73,0.2380461038
1.74,0.2405492491
1.75,0.2430380494
1.76,0.2455126685
1.77,0.2479732672
1.78,0.2504200030
1.79,0.2528530318
1.80,0.2552725059
1.81,0.2576785756
1.82,0.2600713886
1.83,0.2624510905
1.84,0.2648178239
1.85,0.2671717293
1.86,0.2695129450
1.87,0.2718416074
1.88,0.2741578502
1.89,0.2764618049
1.90,0.2787536018
1.91,0.2810333680
1.92,0.2833012296
1.93,0.2855573098
1.94,0.2878017309
1.95,0.2900346123
1.96,0.2922560722
1.97,0.2944662270
1.98,0.2966651913
1.99,0.2988530773
2.00,0.3010299965
2.01,0.3031960585
2.02,0.3053513704
2.03,0.3074960389
2.04,0.3096301683
2.05,0.3117538620
2.06,0.3138672214
2.07,0.3159703465
2.08,0.3180633358
2.09,0.3201462871
2.10,0.3222192957
2.11,0.3242824564
2.12,0.3263358620
2.13,0.3283796044
2.14,0.3304137742
2.15,0.3324384609
2.16,0.3344537521
2.17,0.3364597348
2.18,0.3384564945
2.19,0.3404441159
2.20,0.3424226820
2.21,0.3443922748
2.22,0.3463529755
2.23,0.3483048642
2.24,0.3502480195
2.25,0.3521825191
2.26,0.3541084402
2.27,0.3560258582
2.28,0.3579348480
2.29,0.3598354834
2.30,0.3617278370
2.31,0.3636119809
2.32,0.3654879860
2.33,0.3673559221
2.34,0.3692158585
2.35,0.3710678633
2.36,0.3729120042
2.37,0.3747483471
2.38,0.3765769582
2.39,0.3783979021
2.40,0.3802112429
2.41,0.3820170438
2.42,0.3838153673
2.43,0.3856062748
2.44,0.3873898276
2.45,0.3891660855
2.46,0.3909351083
2.47,0.3926969543
2.48,0.3944516819
2.49,0.3961993482
2.50,0.3979400100
2.51,0.3996737227
2.52,0.4014005419
2.53,0.4031205223
2.54,0.4048337178
2.55,0.4065401815
2.56,0.4082399665
2.57,0.4099331245
2.58,0.4116197073
2.59,0.4132997652
2.60,0.4149733492
2.61,0.4166405087
2.62,0.4183012927
2.63,0.4199557499
2.64,0.4216039281
2.65,0.4232458751
2.66,0.4248816378
2.67,0.4265112626
2.68,0.4281347953
2.69,0.4297522811
2.70,0.4313637653
2.71,0.4329692921
2.72,0.4345689052
2.73,0.4361626483
2.74,0.4377505640
2.75,0.4393326953
2.76,0.4409090831
2.77,0.4424797703
2.78,0.4440447974
2.79,0.4456042047
2.80,0.4471580326
2.81,0.4487063216
2.82,0.4502491097
2.83,0.4517864370
2.84,0.4533183413
2.85,0.4548448613
2.86,0.4563660346
2.87,0.4578818982
2.88,0.4593924891
2.89,0.4608978441
2.90,0.4623979993
2.91,0.4638929903
2.92,0.4653828527
2.93,0.4668676218
2.94,0.4683473317
2.95,0.4698220173
2.96,0.4712917123
2.97,0.4727564508
2.98,0.4742162657
2.99,0.4756711896
3.00,0.4771212563
3.01,0.4785664972
3.02,0.4800069442
3.03,0.4814426297
3.04,0.4828735853
3.05,0.4842998405
3.06,0.4857214280
3.07,0.4871383767
3.08,0.4885507180
3.09,0.4899584810
3.10,0.4913616951
3.11,0.4927603904
3.12,0.4941545956
3.13,0.4955443392
3.14,0.4969296496
3.15,0.4983105554
3.16,0.4996870843
3.17,0.5010592638
3.18,0.5024271216
3.19,0.5037906842
3.20,0.5051499799
3.21,0.5065050339
3.22,0.5078558730
3.23,0.5092025238
3.24,0.5105450118
3.25,0.5118833624
3.26,0.5132176015
3.27,0.5145477543
3.28,0.5158738451
3.29,0.5171958996
3.30,0.5185139412
3.31,0.5198279952
3.32,0.5211380849
3.33,0.5224442351
3.34,0.5237464684
3.35,0.5250448087
3.36,0.5263392790
3.37,0.5276299023
3.38,0.5289167017
3.39,0.5301996996
3.40,0.5314789188
3.41,0.5327543805
3.42,0.5340261076
3.43,0.5352941216
3.44,0.5365584440
3.45,0.5378190967
3.46,0.5390761004
3.47,0.5403294765
3.48,0.5415792457
3.49,0.5428254285
3.50,0.5440680462
3.51,0.5453071183
3.52,0.5465426649
3.53,0.5477747071
3.54,0.5490032636
3.55,0.5502283545
3.56,0.5514499997
3.57,0.5526682179
3.58,0.5538830281
3.59,0.5550944500
3.60,0.5563025027
3.61,0.5575072034
3.62,0.5587085723
3.63,0.5599066266
3.64,0.5611013851
3.65,0.5622928659
3.66,0.5634810869
3.67,0.5646660659
3.68,0.5658478203
3.69,0.5670263679
3.70,0.5682017255
3.71,0.5693739111
3.72,0.5705429415
3.73,0.5717088333
3.74,0.5728716038
3.75,0.5740312690
3.76,0.5751878469
3.77,0.5763413522
3.78,0.5774918018
3.79,0.5786392121
3.80,0.5797835981
3.81,0.5809249774
3.82,0.5820633644
3.83,0.5831987757
3.84,0.5843312263
3.85,0.5854607312
3.86,0.5865873067
3.87,0.5877109668
3.88,0.5888317275
3.89,0.5899496033
3.90,0.5910646088
3.91,0.5921767592
3.92,0.5932860689
3.93,0.5943925522
3.94,0.5954962235
3.95,0.5965970975
3.96,0.5976951876
3.97,0.5987905087
3.98,0.5998830738
3.99,0.6009728976
4.00,0.6020599931
4.01,0.6031443743
4.02,0.6042260546
4.03,0.6053050480
4.04,0.6063813670
4.05,0.6074550250
4.06,0.6085260352
4.07,0.6095944109
4.08,0.6106601648
4.09,0.6117233098
4.10,0.6127838587
4.11,0.6138418235
4.12,0.6148972177
4.13,0.6159500535
4.14,0.6170003426
4.15,0.6180480985
4.16,0.6190933324
4.17,0.6201360569
4.18,0.6211762834
4.19,0.6222140249
4.20,0.6232492926
4.21,0.6242820979
4.22,0.6253124528
4.23,0.6263403693
4.24,0.6273658584
4.25,0.6283889320
4.26,0.6294096009
4.27,0.6304278768
4.28,0.6314437711
4.29,0.6324572941
4.30,0.6334684572
4.31,0.6344772720
4.32,0.6354837491
4.33,0.6364878983
4.34,0.6374897314
4.35,0.6384892589
4.36,0.6394864911
4.37,0.6404814389
4.38,0.6414741127
4.39,0.6424645222
4.40,0.6434526785
4.41,0.6444385912
4.42,0.6454222713
4.43,0.6464037282
4.44,0.6473829723
4.45,0.6483600129
4.46,0.6493348607
4.47,0.6503075253
4.48,0.6512780162
4.49,0.6522463431
4.50,0.6532125159
4.51,0.6541765436
4.52,0.6551384369
4.53,0.6560982038
4.54,0.6570558548
4.55,0.6580113982
4.56,0.6589648449
4.57,0.6599162017
4.58,0.6608654800
4.59,0.6618126875
4.60,0.6627578335
4.61,0.6637009274
4.62,0.6646419775
4.63,0.6655809930
4.64,0.6665179825
4.65,0.6674529551
4.66,0.6683859187
4.67,0.6693168827
4.68,0.6702458551
4.69,0.6711728450
4.70,0.6720978601
4.71,0.6730209092
4.72,0.6739420004
4.73,0.6748611430
4.74,0.6757783434
4.75,0.6766936117
4.76,0.6776069547
4.77,0.6785183811
4.78,0.6794278985
4.79,0.6803355153
4.80,0.6812412395
4.81,0.6821450784
4.82,0.6830470403
4.83,0.6839471330
4.84,0.6848453638
4.85,0.6857417407
4.86,0.6866362714
4.87,0.6875289633
4.88,0.6884198242
4.89,0.6893088610
4.90,0.6901960821
4.91,0.6910814943
4.92,0.6919651051
4.93,0.6928469214
4.94,0.6937269509
4.95,0.6946052008
4.96,0.6954816787
4.97,0.6963563908
4.98,0.6972293449
4.99,0.6981005478
5.00,0.6989700063
5.01,0.6998377280
5.02,0.7007037198
5.03,0.7015679871
5.04,0.7024305385
5.05,0.7032913801
5.06,0.7041505188
5.07,0.7050079616
5.08,0.7058637146
5.09,0.7067177842
5.10,0.7075701784
5.11,0.7084209022
5.12,0.7092699631
5.13,0.7101173672
5.14,0.7109631210
5.15,0.7118072313
5.16,0.7126497040
5.17,0.7134905450
5.18,0.7143297622
5.19,0.7151673595
5.20,0.7160033456
5.21,0.7168377251
5.22,0.7176705048
5.23,0.7185016910
5.24,0.7193312890
5.25,0.7201593058
5.26,0.7209857465
5.27,0.7218106176
5.28,0.7226339244
5.29,0.7234556743
5.30,0.7242758720
5.31,0.7250945232
5.32,0.7259116348
5.33,0.7267272112
5.34,0.7275412593
5.35,0.7283537843
5.36,0.7291647919
5.37,0.7299742877
5.38,0.7307822778
5.39,0.7315887674
5.40,0.7323937618
5.41,0.7331972670
5.42,0.7339992886
5.43,0.7347998318
5.44,0.7355989016
5.45,0.7363965042
5.46,0.7371926450
5.47,0.7379873284
5.48,0.7387805607
5.49,0.7395723465
5.50,0.7403626916
5.51,0.7411516010
5.52,0.7419390799
5.53,0.7427251333
5.54,0.7435097667
5.55,0.7442929855
5.56,0.7450747937
5.57,0.7458551975
5.58,0.7466342010
5.59,0.7474118101
5.60,0.7481880294
5.61,0.7489628633
5.62,0.7497363179
5.63,0.7505083971
5.64,0.7512791060
5.65,0.7520484500
5.66,0.7528164334
5.67,0.7535830609
5.68,0.7543483381
5.69,0.7551122686
5.70,0.7558748580
5.71,0.7566361107
5.72,0.7573960309
5.73,0.7581546240
5.74,0.7589118950
5.75,0.7596678471
5.76,0.7604224854
5.77,0.7611758157
5.78,0.7619278409
5.79,0.7626785662
5.80,0.7634279961
5.81,0.7641761348
5.82,0.7649229867
5.83,0.7656685574
5.84,0.7664128495
5.85,0.7671558683
5.86,0.7678976181
5.87,0.7686381037
5.88,0.7693773285
5.89,0.7701152968
5.90,0.7708520136
5.91,0.7715874830
5.92,0.7723217091
5.93,0.7730546961
5.94,0.7737864476
5.95,0.7745169678
5.96,0.7752462621
5.97,0.7759743333
5.98,0.7767011864
5.99,0.7774268247
6.00,0.7781512526
6.01,0.7788744746
6.02,0.7795964935
6.03,0.7803173142
6.04,0.7810369406
6.05,0.7817553770
6.06,0.7824726265
6.07,0.7831886934
6.08,0.7839035817
6.09,0.7846172951
6.10,0.7853298373
6.11,0.7860412126
6.12,0.7867514247
6.13,0.7874604769
6.14,0.7881683735
6.15,0.7888751183
6.16,0.7895807148
6.17,0.7902851665
6.18,0.7909884777
6.19,0.7916906516
6.20,0.7923916919
6.21,0.7930916026
6.22,0.7937903872
6.23,0.7944880492
6.24,0.7951845919
6.25,0.7958800194
6.26,0.7965743356
6.27,0.7972675430
6.28,0.7979596460
6.29,0.7986506480
6.30,0.7993405517
6.31,0.8000293614
6.32,0.8007170806
6.33,0.8014037124
6.34,0.8020892601
6.35,0.8027737278
6.36,0.8034571179
6.37,0.8041394345
6.38,0.8048206814
6.39,0.8055008604
6.40,0.8061799763
6.41,0.8068580316
6.42,0.8075350307
6.43,0.8082109753
6.44,0.8088858698
6.45,0.8095597172
6.46,0.8102325205
6.47,0.8109042833
6.48,0.8115750086
6.49,0.8122446994
6.50,0.8129133592
6.51,0.8135809909
6.52,0.8142475982
6.53,0.8149131836
6.54,0.8155777506
6.55,0.8162413022
6.56,0.8169038419
6.57,0.8175653718
6.58,0.8182258960
6.59,0.8188854169
6.60,0.8195439380
6.61,0.8202014616
6.62,0.8208579920
6.63,0.8215135308
6.64,0.8221680817
6.65,0.8228216479
6.66,0.8234742314
6.67,0.8241258360
6.68,0.8247764647
6.69,0.8254261202
6.70,0.8260748055
6.71,0.8267225227
6.72,0.8273692758
6.73,0.8280150669
6.74,0.8286598991
6.75,0.8293037754
6.76,0.8299466984
6.77,0.8305886712
6.78,0.8312296964
6.79,0.8318697766
6.80,0.8325089152
6.81,0.8331471144
6.82,0.8337843773
6.83,0.8344207064
6.84,0.8350561044
6.85,0.8356905739
6.86,0.8363241184
6.87,0.8369567395
6.88,0.8375884404
6.89,0.8382192244
6.90,0.8388490930
6.91,0.8394780500
6.92,0.8401060972
6.93,0.8407332371
6.94,0.8413594728
6.95,0.8419848073
6.96,0.8426092420
6.97,0.8432327808
6.98,0.8438554253
6.99,0.8444771782
7.00,0.8450980426
7.01,0.8457180205
7.02,0.8463371147
7.03,0.8469553277
7.04,0.8475726616
7.05,0.8481891192
7.06,0.8488047034
7.07,0.8494194164
7.08,0.8500332604
7.09,0.8506462380
7.10,0.8512583513
7.11,0.8518696034
7.12,0.8524799960
7.13,0.8530895327
7.14,0.8536982142
7.15,0.8543060441
7.16,0.8549130249
7.17,0.8555191580
7.18,0.8561244468
7.19,0.8567288927
7.20,0.8573324990
7.21,0.8579352676
7.22,0.8585372002
7.23,0.8591383003
7.24,0.8597385686
7.25,0.8603380092
7.26,0.8609366230
7.27,0.8615344132
7.28,0.8621313818
7.29,0.8627275309
7.30,0.8633228627
7.31,0.8639173793
7.32,0.8645110837
7.33,0.8651039773
7.34,0.8656960623
7.35,0.8662873416
7.36,0.8668778171
7.37,0.8674674904
7.38,0.8680563642
7.39,0.8686444415
7.40,0.8692317223
7.41,0.8698182109
7.42,0.8704039057
7.43,0.8709888152
7.44,0.8715729387
7.45,0.8721562726
7.46,0.8727388300
7.47,0.8733206040
7.48,0.8739016014
7.49,0.8744818188
7.50,0.8750612641
7.51,0.8756399398
7.52,0.8762178424
7.53,0.8767949789
7.54,0.8773713485
7.55,0.8779469529
7.56,0.8785217963
7.57,0.8790958789
7.58,0.8796692085
7.59,0.8802417797
7.60,0.8808135944
7.61,0.8813846604
7.62,0.8819549750
7.63,0.8825245375
7.64,0.8830933599
7.65,0.8836614353
7.66,0.8842287742
7.67,0.8847953669
7.68,0.8853612213
7.69,0.8859263392
7.70,0.8864907266
7.71,0.8870543809
7.72,0.8876173013
7.73,0.8881794955
7.74,0.8887409627
7.75,0.8893017037
7.76,0.8898617221
7.77,0.8904210213
7.78,0.8909795979
7.79,0.8915374561
7.80,0.8920946029
7.81,0.8926510349
7.82,0.8932067555
7.83,0.8937617639
7.84,0.8943160661
7.85,0.8948696604
7.86,0.8954225494
7.87,0.8959747366
7.88,0.8965262211
7.89,0.8970770073
7.90,0.8976270960
7.91,0.8981764863
7.92,0.8987251853
7.93,0.8992731893
7.94,0.8998205072
7.95,0.9003671320
7.96,0.9009130697
7.97,0.9014583220
7.98,0.9020028926
7.99,0.9025467804
8.00,0.9030899881
8.01,0.9036325192
8.02,0.9041743702
8.03,0.9047155489
8.04,0.9052560492
8.05,0.9057958825
8.06,0.9063350435
8.07,0.9068735330
8.08,0.9074113616
8.09,0.9079485213
8.10,0.9084850226
8.11,0.9090208569
8.12,0.9095560337
8.13,0.9100905477
8.14,0.9106244076
8.15,0.9111576136
8.16,0.9116901620
8.17,0.9122220607
8.18,0.9127533079
8.19,0.9132839029
8.20,0.9138138542
8.21,0.9143431575
8.22,0.9148718199
8.23,0.9153998377
8.24,0.9159272154
8.25,0.9164539521
8.26,0.9169800477
8.27,0.9175055128
8.28,0.9180303368
8.29,0.9185545302
8.30,0.9190780931
8.31,0.9196010227
8.32,0.9201233305
8.33,0.9206450024
8.34,0.9211660524
8.35,0.9216864762
8.36,0.9222062824
8.37,0.9227254606
8.38,0.9232440230
8.39,0.9237619626
8.40,0.9242792898
8.41,0.9247959977
8.42,0.9253120925
8.43,0.9258275766
8.44,0.9263424474
8.45,0.9268567103
8.46,0.9273703660
8.47,0.9278834137
8.48,0.9283958534
8.49,0.9289076921
8.50,0.9294189270
8.51,0.9299295618
8.52,0.9304395964
8.53,0.9309490316
8.54,0.9314578745
8.55,0.9319661171
8.56,0.9324737674
8.57,0.9329808254
8.58,0.9334872883
8.59,0.9339931641
8.60,0.9344984561
8.61,0.9350031541
8.62,0.9355072675
8.63,0.9360107981
8.64,0.9365137476
8.65,0.9370161116
8.66,0.9375178929
8.67,0.9380190991
8.68,0.9385197277
8.69,0.9390197814
8.70,0.9395192574
8.71,0.9400181575
8.72,0.9405164870
8.73,0.9410142458
8.74,0.9415114339
8.75,0.9420080531
8.76,0.9425041060
8.77,0.9429995943
8.78,0.9434945155
8.79,0.9439888763
8.80,0.9444826718
8.81,0.9449759104
8.82,0.9454685880
8.83,0.9459607044
8.84,0.9464522702
8.85,0.9469432714
8.86,0.9474337236
8.87,0.9479236208
8.88,0.9484129700
8.89,0.9489017641
8.90,0.9493900118
8.91,0.9498777089
8.92,0.9503648587
8.93,0.9508514623
8.94,0.9513375194
8.95,0.9518230363
8.96,0.9523080139
8.97,0.9527924450
8.98,0.9532763377
8.99,0.9537596944
9.00,0.9542425118
9.01,0.9547247932
9.02,0.9552065387
9.03,0.9556877509
9.04,0.9561684315
9.05,0.9566485796
9.06,0.9571281997
9.07,0.9576072882
9.08,0.9580858512
9.09,0.9585638878
9.10,0.9590413911
9.11,0.9595183793
9.12,0.9599948412
9.13,0.9604707776
9.14,0.9609461980
9.15,0.9614210982
9.16,0.9618954780
9.17,0.9623693402
9.18,0.9628426812
9.19,0.9633155142
9.20,0.9637878268
9.21,0.9642596347
9.22,0.9647309224
9.23,0.9652017029
9.24,0.9656719743
9.25,0.9661417307
9.26,0.9666109893
9.27,0.9670797381
9.28,0.9675479788
9.29,0.9680157157
9.30,0.9684829497
9.31,0.9689496842
9.32,0.9694159167
9.33,0.9698816472
9.34,0.9703468782
9.35,0.9708116124
9.36,0.9712758532
9.37,0.9717395937
9.38,0.9722028392
9.39,0.9726655930
9.40,0.9731278586
9.41,0.9735896266
9.42,0.9740509055
9.43,0.9745116945
9.44,0.9749719955
9.45,0.9754318108
9.46,0.9758911398
9.47,0.9763499823
9.48,0.9768083393
9.49,0.9772662151
9.50,0.9777236071
9.51,0.9781805162
9.52,0.9786369484
9.53,0.9790929020
9.54,0.9795483779
9.55,0.9800033726
9.56,0.9804578974
9.57,0.9809119410
9.58,0.9813655129
9.59,0.9818186098
9.60,0.9822712332
9.61,0.9827233911
9.62,0.9831750747
9.63,0.9836262867
9.64,0.9840770349
9.65,0.9845273149
9.66,0.9849771284
9.67,0.9854264773
9.68,0.9858753597
9.69,0.9863237801
9.70,0.9867717366
9.71,0.9872192310
9.72,0.9876662677
9.73,0.9881128423
9.74,0.9885589609
9.75,0.9890046191
9.76,0.9894498205
9.77,0.9898945658
9.78,0.9903388578
9.79,0.9907826954
9.80,0.9912260762
9.81,0.9916690123
9.82,0.9921114898
9.83,0.9925535190
9.84,0.9929951027
9.85,0.9934362330
9.86,0.9938769160
9.87,0.9943171551
9.88,0.9947569460
9.89,0.9951962965
9.90,0.9956351954
9.91,0.9960736582
9.92,0.9965116746
9.93,0.9969492515
9.94,0.9973863863
9.95,0.9978230815
9.96,0.9982593434
9.97,0.9986951588
9.98,0.9991305424
9.99,0.9995654901
10.00,1
