x,f(x)
2.90,1.064710737
2.91,1.068153081
2.92,1.071583616
2.93,1.075002423
2.94,1.078409581
2.95,1.081805170
2.96,1.085189268
2.97,1.088561953
2.98,1.091923301
2.99,1.095273387
3.00,1.098612289
3.01,1.101940079
3.02,1.105256831
3.03,1.108562619
3.04,1.111857516
3.05,1.115141590
3.06,1.118414916
3.07,1.121677561
3.08,1.124929597
3.09,1.128171091
3.10,1.131402111
3.11,1.134622726
3.12,1.137833002
3.13,1.141033005
3.14,1.144222800
3.15,1.147402453
3.16,1.150572028
3.17,1.153731588
3.18,1.156881197
3.19,1.160020916
3.20,1.163150810
3.21,1.166270937
3.22,1.169381359
3.23,1.172482137
3.24,1.175573330
3.25,1.178654996
3.26,1.181727195
3.27,1.184789985
3.28,1.187843422
3.29,1.190887565
3.30,1.193922468
3.31,1.196948189
3.32,1.199964782
3.33,1.202972304
3.34,1.205970807
3.35,1.208960346
3.36,1.211940974
3.37,1.214912744
3.38,1.217875709
3.39,1.220829921
3.40,1.223775432
3.41,1.226712291
3.42,1.229640551
3.43,1.232560261
3.44,1.235471471
3.45,1.238374231
3.46,1.241268589
3.47,1.244154594
3.48,1.247032294
3.49,1.249901736
3.50,1.252762969
3.51,1.255616038
3.52,1.258460989
3.53,1.261297871
3.54,1.264126727
3.55,1.266947603
3.56,1.269760545
3.57,1.272565596
3.58,1.275362800
3.59,1.278152202
3.60,1.280933846
3.61,1.283707772
3.62,1.286474026
3.63,1.289232648
3.64,1.291983681
3.65,1.294727167
3.66,1.297463147
3.67,1.300191662
3.68,1.302912752
3.69,1.305626458
3.70,1.308332819
3.71,1.311031876
3.72,1.313723668
3.73,1.316408233
3.74,1.319085611
3.75,1.321755839
3.76,1.324418958
3.77,1.327075002
3.78,1.329724010
3.79,1.332366020
3.80,1.335001066
3.81,1.337629189
3.82,1.340250422
3.83,1.342864803
3.84,1.345472367
3.85,1.348073148
3.86,1.350667184
3.87,1.353254507
3.88,1.355835154
3.89,1.358409158
3.90,1.360976553
3.91,1.363537374
3.92,1.366091654
3.93,1.368639426
3.94,1.371180723
3.95,1.373715579
3.96,1.376244025
3.97,1.378766095
3.98,1.381281819
3.99,1.383791231
4.00,1.386294361
4.01,1.388791241
4.02,1.391281902
4.03,1.393766376
4.04,1.396244692
4.05,1.398716881
4.06,1.401182973
4.07,1.403642999
4.08,1.406096988
4.09,1.408544970
4.10,1.410986974
4.11,1.413423028
4.12,1.415853163
4.13,1.418277407
4.14,1.420695787
4.15,1.423108334
4.16,1.425515074
4.17,1.427916036
4.18,1.430311246
4.19,1.432700734
4.20,1.435084526
4.21,1.437462648
4.22,1.439835128
4.23,1.442201993
4.24,1.444563269
4.25,1.446918983
4.26,1.449269160
4.27,1.451613827
4.28,1.453953010
4.29,1.456286733
4.30,1.458615022
4.31,1.460937904
4.32,1.463255403
4.33,1.465567542
4.34,1.467874348
4.35,1.470175845
4.36,1.472472057
4.37,1.474763009
4.38,1.477048725
4.39,1.479329227
4.40,1.481604541
4.41,1.483874689
4.42,1.486139696
4.43,1.488399584
4.44,1.490654377
4.45,1.492904096
4.46,1.495148766
4.47,1.497388409
4.48,1.499623047
4.49,1.501852702
4.50,1.504077397
4.51,1.506297153
4.52,1.508511994
4.53,1.510721939
4.54,1.512927012
4.55,1.515127232
4.56,1.517322624
4.57,1.519513204
4.58,1.521698998
4.59,1.523880024
4.60,1.526056303
4.61,1.528227857
4.62,1.530394705
4.63,1.532556868
4.64,1.534714366
4.65,1.536867220
4.66,1.539015448
4.67,1.541159072
4.68,1.543298110
4.69,1.545432583
4.70,1.547562509
4.71,1.549687908
4.72,1.551808799
4.73,1.553925203
4.74,1.556037135
4.75,1.558144618
4.76,1.560247668
4.77,1.562346305
4.78,1.564440546
4.79,1.566530411
4.80,1.568615918
4.81,1.570697084
4.82,1.572773928
4.83,1.574846468
4.84,1.576914721
4.85,1.578978705
4.86,1.581038438
4.87,1.583093937
4.88,1.585145220
4.89,1.587192303
4.90,1.589235205
4.91,1.591273942
4.92,1.593308531
4.93,1.595338988
4.94,1.597365331
4.95,1.599387576
4.96,1.601405741
4.97,1.603419840
4.98,1.605429891
4.99,1.607435910
5.00,1.609437912
5.01,1.611435915
5.02,1.613429935
5.03,1.615419984
5.04,1.617406082
5.05,1.619388243
5.06,1.621366483
5.07,1.623340818
5.08,1.625311262
5.09,1.627277830
5.10,1.629240540
5.11,1.631199404
5.12,1.633154439
5.13,1.635105659
5.14,1.637053079
5.15,1.638996715
5.16,1.640936580
5.17,1.642872688
5.18,1.644805057
5.19,1.646733696
5.20,1.648658625
5.21,1.650579855
5.22,1.652497401
5.23,1.654411278
5.24,1.656321498
5.25,1.658228077
5.26,1.660131027
5.27,1.662030363
5.28,1.663926097
5.29,1.665818246
5.30,1.667706821
5.31,1.669591835
5.32,1.671473304
5.33,1.673351238
5.34,1.675225653
5.35,1.677096561
5.36,1.678963975
5.37,1.680827908
5.38,1.682688374
5.39,1.684545385
5.40,1.686398953
5.41,1.688249092
5.42,1.690095815
5.43,1.691939134
5.44,1.693779060
5.45,1.695615608
5.46,1.697448790
5.47,1.699278616
5.48,1.701105101
5.49,1.702928255
5.50,1.704748092
5.51,1.706564623
5.52,1.708377860
5.53,1.710187815
5.54,1.711994500
5.55,1.713797928
5.56,1.715598108
5.57,1.717395054
5.58,1.719188776
5.59,1.720979287
5.60,1.722766598
5.61,1.724550719
5.62,1.726331664
5.63,1.728109442
5.64,1.729884065
5.65,1.731655545
5.66,1.733423892
5.67,1.735189117
5.68,1.736951233
5.69,1.738710248
5.70,1.740466175
5.71,1.742219024
5.72,1.743968805
5.73,1.745715530
5.74,1.747459211
5.75,1.749199855
5.76,1.750937474
5.77,1.752672081
5.78,1.754403683
5.79,1.756132292
5.80,1.757857918
5.81,1.759580571
5.82,1.761300261
5.83,1.763017001
5.84,1.764730797
5.85,1.766441661
5.86,1.768149603
5.87,1.769854634
5.88,1.771556762
5.89,1.773255997
5.90,1.774952350
5.91,1.776645831
5.92,1.778336449
5.93,1.780024214
5.94,1.781709134
5.95,1.783391219
5.96,1.785070481
5.97,1.786746927
5.98,1.788420568
5.99,1.790091412
6.00,1.791759469
6.01,1.793424749
6.02,1.795087259
6.03,1.796747010
6.04,1.798404011
6.05,1.800058272
6.06,1.801709800
6.07,1.803358605
6.08,1.805004696
6.09,1.806648082
6.10,1.808288771
6.11,1.809926773
6.12,1.811562097
6.13,1.813194750
6.14,1.814824742
6.15,1.816452082
6.16,1.818076778
6.17,1.819698838
6.18,1.821318272
6.19,1.822935087
6.20,1.824549292
6.21,1.826160896
6.22,1.827769907
6.23,1.829376333
6.24,1.830980182
6.25,1.832581463
6.26,1.834180185
6.27,1.835776354
6.28,1.837369980
6.29,1.838961071
6.30,1.840549633
6.31,1.842135676
6.32,1.843719208
6.33,1.845300236
6.34,1.846878768
6.35,1.848454813
6.36,1.850028377
6.37,1.851599469
6.38,1.853168098
6.39,1.854734268
6.40,1.856297990
6.41,1.857859270
6.42,1.859418118
6.43,1.860974538
6.44,1.862528540
6.45,1.864080131
6.46,1.865629318
6.47,1.867176109
6.48,1.868720511
6.49,1.870262531
6.50,1.871802177
6.51,1.873339456
6.52,1.874874376
6.53,1.876406943
6.54,1.877937165
6.55,1.879465049
6.56,1.880990603
6.57,1.882513832
6.58,1.884034745
6.59,1.885553348
6.60,1.887069649
6.61,1.888583653
6.62,1.890095370
6.63,1.891604804
6.64,1.893111963
6.65,1.894616855
6.66,1.896119484
6.67,1.897619859
6.68,1.899117987
6.69,1.900613874
6.70,1.902107527
6.71,1.903598951
6.72,1.905088155
6.73,1.906575144
6.74,1.908059925
6.75,1.909542505
6.76,1.911022890
6.77,1.912501087
6.78,1.913977102
6.79,1.915450941
6.80,1.916922612
6.81,1.918392120
6.82,1.919859472
6.83,1.921324674
6.84,1.922787732
6.85,1.924248652
6.86,1.925707442
6.87,1.927164106
6.88,1.928618651
6.89,1.930071085
6.90,1.931521411
6.91,1.932969638
6.92,1.934415770
6.93,1.935859813
6.94,1.937301774
6.95,1.938741660
6.96,1.940179474
6.97,1.941615225
6.98,1.943048917
6.99,1.944480556
7.00,1.945910149
7.01,1.947337701
7.02,1.948763218
7.03,1.950186706
7.04,1.951608170
7.05,1.953027616
7.06,1.954445051
7.07,1.955860480
7.08,1.957273908
7.09,1.958685341
7.10,1.960094784
7.11,1.961502244
7.12,1.962907725
7.13,1.964311235
7.14,1.965712776
7.15,1.967112356
7.16,1.968509981
7.17,1.969905654
7.18,1.971299383
7.19,1.972691171
7.20,1.974081026
7.21,1.975468952
7.22,1.976854953
7.23,1.978239037
7.24,1.979621206
7.25,1.981001469
7.26,1.982379828
7.27,1.983756291
7.28,1.985130862
7.29,1.986503546
7.30,1.987874348
7.31,1.989243273
7.32,1.990610328
7.33,1.991975516
7.34,1.993338842
7.35,1.994700313
7.36,1.996059933
7.37,1.997417706
7.38,1.998773638
7.39,2.000127736
7.40,2.001480000
7.41,2.002830440
7.42,2.004179052
7.43,2.005525856
7.44,2.006870850
7.45,2.008214026
7.46,2.009555414
7.47,2.010894998
7.48,2.012232794
7.49,2.013568794
7.50,2.014903016
7.51,2.016235466
7.52,2.017566136
7.53,2.018895042
7.54,2.020222182
7.55,2.021547560
7.56,2.022871186
7.57,2.024193060
7.58,2.025513200
7.59,2.026831594
7.60,2.028148246
7.61,2.029463174
7.62,2.030776372
7.63,2.032087838
7.64,2.033397600
7.65,2.034705642
7.66,2.036011988
7.67,2.037316616
7.68,2.038619544
7.69,2.039920776
7.70,2.041220326
7.71,2.042518188
7.72,2.043814360
7.73,2.045108860
7.74,2.046401686
7.75,2.047692840
7.76,2.048982330
7.77,2.050270164
7.78,2.051556334
7.79,2.052840850
7.80,2.054123728
7.81,2.055404960
7.82,2.056684554
7.83,2.057962508
7.84,2.059238836
7.85,2.060513534
7.86,2.061786608
7.87,2.063058066
7.88,2.064327906
7.89,2.065596138
7.90,2.066862764
7.91,2.068127782
7.92,2.069391208
7.93,2.070653034
7.94,2.071913280
7.95,2.073171930
7.96,2.074428998
7.97,2.075684488
7.98,2.076938408
7.99,2.078190756
8.00,2.079441538
8.01,2.080690762
8.02,2.081938420
8.03,2.083184530
8.04,2.084429078
8.05,2.085672090
8.06,2.086913554
8.07,2.088153472
8.08,2.089391868
8.09,2.090628724
8.10,2.091864064
8.11,2.093097868
8.12,2.094330158
8.13,2.095560922
8.14,2.096790180
8.15,2.098017932
8.16,2.099244170
8.17,2.100468912
8.18,2.101692154
8.19,2.102913894
8.20,2.104134152
8.21,2.105352918
8.22,2.106570208
8.23,2.107786014
8.24,2.109000346
8.25,2.110213202
8.26,2.111424582
8.27,2.112634510
8.28,2.113842962
8.29,2.115049962
8.30,2.116255510
8.31,2.117459600
8.32,2.118662258
8.33,2.119863452
8.34,2.121063214
8.35,2.122261534
8.36,2.123458432
8.37,2.124653884
8.38,2.125847918
8.39,2.127040518
8.40,2.128231708
8.41,2.129421472
8.42,2.130609824
8.43,2.131796770
8.44,2.132982304
8.45,2.134166438
8.46,2.135349174
8.47,2.136530510
8.48,2.137710446
8.49,2.138888998
8.50,2.140066160
8.51,2.141241940
8.52,2.142416338
8.53,2.143589356
8.54,2.144761010
8.55,2.145931282
8.56,2.147100190
8.57,2.148267734
8.58,2.149433908
8.59,2.150598730
8.60,2.151762208
8.61,2.152924318
8.62,2.154085082
8.63,2.155244504
8.64,2.156402588
8.65,2.157559324
8.66,2.158714718
8.67,2.159868788
8.68,2.161021528
8.69,2.162172944
8.70,2.163323030
8.71,2.164471790
8.72,2.165619236
8.73,2.166765368
8.74,2.167910186
8.75,2.169053694
8.76,2.170195898
8.77,2.171336802
8.78,2.172476400
8.79,2.173614708
8.80,2.174751714
8.81,2.175887438
8.82,2.177021870
8.83,2.178155010
8.84,2.179286882
8.85,2.180417454
8.86,2.181546762
8.87,2.182674792
8.88,2.183801560
8.89,2.184927050
8.90,2.186051282
8.91,2.187174246
8.92,2.188295950
8.93,2.189416396
8.94,2.190535584
8.95,2.191653528
8.96,2.192770230
8.97,2.193885674
8.98,2.194999878
8.99,2.196112848
9.00,2.197224576
9.01,2.198335070
9.02,2.199444330
9.03,2.200552362
9.04,2.201659170
9.05,2.202764752
9.06,2.203869118
9.07,2.204972260
9.08,2.206074192
9.09,2.207174912
9.10,2.208274404
9.11,2.209372710
9.12,2.210469804
9.13,2.211565688
9.14,2.212660384
9.15,2.213753882
9.16,2.214846182
9.17,2.215937290
9.18,2.217027198
9.19,2.218115936
9.20,2.219203476
9.21,2.220289854
9.22,2.221375034
9.23,2.222459046
9.24,2.223541886
9.25,2.224623540
9.26,2.225704048
9.27,2.226783382
9.28,2.227861546
9.29,2.228938550
9.30,2.230014396
9.31,2.231089092
9.32,2.232162632
9.33,2.233235016
9.34,2.234306250
9.35,2.235376340
9.36,2.236445294
9.37,2.237513096
9.38,2.238579758
9.39,2.239645288
9.40,2.240709694
9.41,2.241772954
9.42,2.242835088
9.43,2.243896094
9.44,2.244955976
9.45,2.246014740
9.46,2.247072384
9.47,2.248128908
9.48,2.249184314
9.49,2.250238612
9.50,2.251291796
9.51,2.252343868
9.52,2.253394842
9.53,2.254444714
9.54,2.255493486
9.55,2.256541150
9.56,2.257587732
9.57,2.258633206
9.58,2.259677594
9.59,2.260720888
9.60,2.261763092
9.61,2.262804224
9.62,2.263844264
9.63,2.264883218
9.64,2.265921104
9.65,2.266957912
9.66,2.267993646
9.67,2.269028310
9.68,2.270061900
9.69,2.271094426
9.70,2.272125884
9.71,2.273156278
9.72,2.274185618
9.73,2.275213894
9.74,2.276241120
9.75,2.277267286
9.76,2.278292400
9.77,2.279316464
9.78,2.280339484
9.79,2.281361458
9.80,2.282382380
9.81,2.283402278
9.82,2.284421120
9.83,2.285438930
9.84,2.286455714
9.85,2.287471454
9.86,2.288486164
9.87,2.289499852
9.88,2.290512508
9.89,2.291524150
9.90,2.292534752
9.91,2.293544350
9.92,2.294552920
9.93,2.295560478
9.94,2.296567018
9.95,2.297572546
9.96,2.298577076
9.97,2.299580578
9.98,2.300583086
9.99,2.301584590
10.00,2.302585086
